	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
5086	Wenzhou-Liu-2007-201-142-1	Wenzhou	Liu-2007-201-142	d ə ³⁴¹	ouji1238	1452	PUSH	270	
5087	Wenzhou-Liu-2007-201-143-1	Wenzhou	Liu-2007-201-143	tɕ j a ⁴¹ + tɕ j a ⁴¹	ouji1238	1297	LEG	277	
5088	Wenzhou-Liu-2007-201-143-1	Wenzhou	Liu-2007-201-143	tɕ j a ⁴¹ + tɕ j a ⁴¹	ouji1238	1297	LEG	794	
5089	Wenzhou-Liu-2007-201-144-1	Wenzhou	Liu-2007-201-144	l au ⁴⁴	ouji1238	1418	DIG	283	
5090	Wenzhou-Liu-2007-201-145-1	Wenzhou	Liu-2007-201-145	s ɿ ⁴⁴	ouji1238	1413	PLAY	287	
5091	Wenzhou-Liu-2007-201-146-1	Wenzhou	Liu-2007-201-146	ɦ ³⁴¹ + ɕ y ⁴⁴	ouji1238	1233	NIGHT	302	
5092	Wenzhou-Liu-2007-201-146-1	Wenzhou	Liu-2007-201-146	ɦ ³⁴¹ + ɕ y ⁴⁴	ouji1238	1233	NIGHT	303	
5093	Wenzhou-Liu-2007-201-147-1	Wenzhou	Liu-2007-201-147	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	ouji1238	1220	TAIL	308	
5094	Wenzhou-Liu-2007-201-147-1	Wenzhou	Liu-2007-201-147	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	ouji1238	1220	TAIL	309	
5095	Wenzhou-Liu-2007-201-147-1	Wenzhou	Liu-2007-201-147	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	ouji1238	1220	TAIL	829	
5096	Wenzhou-Liu-2007-201-148-1	Wenzhou	Liu-2007-201-148	h o ŋ ⁵¹	ouji1238	1586	SMELL (PERCEIVE)	312	
5097	Wenzhou-Liu-2007-201-149-1	Wenzhou	Liu-2007-201-149	ŋ̍ ²⁴	ouji1238	1209	I	313	
5098	Wenzhou-Liu-2007-201-15-1	Wenzhou	Liu-2007-201-15	j ai ²¹ + pʰ w ɔ ²⁴²	ouji1238	1257	WING	404	
5099	Wenzhou-Liu-2007-201-15-1	Wenzhou	Liu-2007-201-15	j ai ²¹ + pʰ w ɔ ²⁴²	ouji1238	1257	WING	276	
5100	Wenzhou-Liu-2007-201-150-1	Wenzhou	Liu-2007-201-150	ŋ̍ ²⁴ + l j ɛ ³⁴¹	ouji1238	1212	WE	313	
5101	Wenzhou-Liu-2007-201-150-1	Wenzhou	Liu-2007-201-150	ŋ̍ ²⁴ + l j ɛ ³⁴¹	ouji1238	1212	WE	233	
5102	Wenzhou-Liu-2007-201-151-1	Wenzhou	Liu-2007-201-151	ŋ̍ ²⁴	ouji1238	493	FIVE	324	
5103	Wenzhou-Liu-2007-201-152-1	Wenzhou	Liu-2007-201-152	m ø ²²	ouji1238	249	FOG	328	
5107	Wenzhou-Liu-2007-201-154-1	Wenzhou	Liu-2007-201-154	s ei ²⁴²	ouji1238	1453	WASH	346	
5109	Wenzhou-Liu-2007-201-156-1	Wenzhou	Liu-2007-201-156	s ai ²⁴	ouji1238	1246	SMALL	49	
5110	Wenzhou-Liu-2007-201-157-1	Wenzhou	Liu-2007-201-157	ɕ j ɛ ⁵¹	ouji1238	1355	LAUGH	350	
5111	Wenzhou-Liu-2007-201-158-1	Wenzhou	Liu-2007-201-158	s a ŋ ⁴⁴	ouji1238	1223	HEART	352	
5112	Wenzhou-Liu-2007-201-158-2	Wenzhou	Liu-2007-201-158	s a ŋ ⁴⁴ + z w ɔ ²²	ouji1238	1223	HEART	352	
5113	Wenzhou-Liu-2007-201-158-2	Wenzhou	Liu-2007-201-158	s a ŋ ⁴⁴ + z w ɔ ²²	ouji1238	1223	HEART	353	
5114	Wenzhou-Liu-2007-201-159-1	Wenzhou	Liu-2007-201-159	s a ŋ ⁴⁴	ouji1238	1231	NEW	355	
5115	Wenzhou-Liu-2007-201-16-1	Wenzhou	Liu-2007-201-16	dʑ ɥ o ŋ ³⁴¹	ouji1238	1219	WORM	159	
5116	Wenzhou-Liu-2007-201-160-1	Wenzhou	Liu-2007-201-160	s e ŋ ⁴⁴	ouji1238	1430	STAR	356	
5117	Wenzhou-Liu-2007-201-161-1	Wenzhou	Liu-2007-201-161	ɕ y ⁴¹	ouji1238	784	SNOW	358	
5118	Wenzhou-Liu-2007-201-162-1	Wenzhou	Liu-2007-201-162	ɕ y ⁴¹	ouji1238	946	BLOOD	359	
5119	Wenzhou-Liu-2007-201-163-1	Wenzhou	Liu-2007-201-163	a ⁴¹	ouji1238	1414	SQUEEZE	360	
5120	Wenzhou-Liu-2007-201-164-1	Wenzhou	Liu-2007-201-164	ŋ o ³⁴¹ + tsʰ ɿ ²⁴²	ouji1238	1380	TOOTH	363	
5121	Wenzhou-Liu-2007-201-164-1	Wenzhou	Liu-2007-201-164	ŋ o ³⁴¹ + tsʰ ɿ ²⁴²	ouji1238	1380	TOOTH	364	
5122	Wenzhou-Liu-2007-201-165-1	Wenzhou	Liu-2007-201-165	i ⁴⁴	ouji1238	778	SMOKE (EXHAUST)	366	
5123	Wenzhou-Liu-2007-201-166-1	Wenzhou	Liu-2007-201-166	j i ³⁴¹	ouji1238	1274	SALT	367	
5124	Wenzhou-Liu-2007-201-167-1	Wenzhou	Liu-2007-201-167	ŋ a ²⁴ + l e ŋ ³⁴¹ + ts ɿ ⁴⁴	ouji1238	1248	EYE	369	
5125	Wenzhou-Liu-2007-201-167-1	Wenzhou	Liu-2007-201-167	ŋ a ²⁴ + l e ŋ ³⁴¹ + ts ɿ ⁴⁴	ouji1238	1248	EYE	374	
5126	Wenzhou-Liu-2007-201-167-1	Wenzhou	Liu-2007-201-167	ŋ a ²⁴ + l e ŋ ³⁴¹ + ts ɿ ⁴⁴	ouji1238	1248	EYE	373	
5127	Wenzhou-Liu-2007-201-168-1	Wenzhou	Liu-2007-201-168	ŋ w ɔ ²⁴²	ouji1238	1403	BITE	377	
5128	Wenzhou-Liu-2007-201-169-1	Wenzhou	Liu-2007-201-169	j i ²¹	ouji1238	628	LEAF	380	
5129	Wenzhou-Liu-2007-201-17-1	Wenzhou	Liu-2007-201-17	tsʰ ɿ ⁴⁴	ouji1238	175	BLOW (OF WIND)	555	
5130	Wenzhou-Liu-2007-201-170-1	Wenzhou	Liu-2007-201-170	j ai ⁴¹	ouji1238	1493	ONE	381	
5131	Wenzhou-Liu-2007-201-171-1	Wenzhou	Liu-2007-201-171	j a ŋ ⁴⁴ + v u ³⁴¹	ouji1238	1157	BECAUSE	383	
5132	Wenzhou-Liu-2007-201-171-1	Wenzhou	Liu-2007-201-171	j a ŋ ⁴⁴ + v u ³⁴¹	ouji1238	1157	BECAUSE	384	
5133	Wenzhou-Liu-2007-201-172-1	Wenzhou	Liu-2007-201-172	j j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰	ouji1238	1439	SWIM	393	
5134	Wenzhou-Liu-2007-201-172-1	Wenzhou	Liu-2007-201-172	j j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰	ouji1238	1439	SWIM	394	
5135	Wenzhou-Liu-2007-201-172-1	Wenzhou	Liu-2007-201-172	j j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰	ouji1238	1439	SWIM	805	
5136	Wenzhou-Liu-2007-201-173-1	Wenzhou	Liu-2007-201-173	j au ²² + m ai ⁰	ouji1238	1019	RIGHT	395	
5137	Wenzhou-Liu-2007-201-173-1	Wenzhou	Liu-2007-201-173	j au ²² + m ai ⁰	ouji1238	1019	RIGHT	399	
5138	Wenzhou-Liu-2007-201-174-1	Wenzhou	Liu-2007-201-174	ŋ øy ³⁴¹	ouji1238	227	FISH	402	
5139	Wenzhou-Liu-2007-201-175-1	Wenzhou	Liu-2007-201-175	v u ²⁴ + m ə ³⁴¹	ouji1238	1201	FEATHER	403	
5140	Wenzhou-Liu-2007-201-175-1	Wenzhou	Liu-2007-201-175	v u ²⁴ + m ə ³⁴¹	ouji1238	1201	FEATHER	263	
5141	Wenzhou-Liu-2007-201-175-2	Wenzhou	Liu-2007-201-175	m ə ³⁴¹	ouji1238	1201	FEATHER	263	
5144	Wenzhou-Liu-2007-201-178-1	Wenzhou	Liu-2007-201-178	j u ²⁴	ouji1238	1406	FAR	409	
5147	Wenzhou-Liu-2007-201-18-1	Wenzhou	Liu-2007-201-18	t a ŋ ⁵¹	ouji1238	1434	STAB	561	
5148	Wenzhou-Liu-2007-201-180-1	Wenzhou	Liu-2007-201-180	ɥ o ŋ ³⁴¹	ouji1238	1489	CLOUD	414	
5149	Wenzhou-Liu-2007-201-181-1	Wenzhou	Liu-2007-201-181	z ɿ ²⁴²	ouji1238	1460	IN	416	
5150	Wenzhou-Liu-2007-201-181-2	Wenzhou	Liu-2007-201-181	ɕ ɥ o ⁴¹	ouji1238	1460	IN	357	
5151	Wenzhou-Liu-2007-201-182-1	Wenzhou	Liu-2007-201-182	ə ⁴⁴ + ts ə ⁴⁴	ouji1238	1230	DIRTY	427	
5152	Wenzhou-Liu-2007-201-182-1	Wenzhou	Liu-2007-201-182	ə ⁴⁴ + ts ə ⁴⁴	ouji1238	1230	DIRTY	428	
5153	Wenzhou-Liu-2007-201-183-1	Wenzhou	Liu-2007-201-183	ts ɿ ²⁴² + n a ²⁴	ouji1238	1239	HOW	447	
5154	Wenzhou-Liu-2007-201-183-1	Wenzhou	Liu-2007-201-183	ts ɿ ²⁴² + n a ²⁴	ouji1238	1239	HOW	261	
5155	Wenzhou-Liu-2007-201-184-1	Wenzhou	Liu-2007-201-184	ɦ a ²¹	ouji1238	1267	NARROW	456	
5156	Wenzhou-Liu-2007-201-185-1	Wenzhou	Liu-2007-201-185	g e ²⁴	ouji1238	1442	STAND	460	
5157	Wenzhou-Liu-2007-201-186-1	Wenzhou	Liu-2007-201-186	l ə ²⁴ + k o ŋ ⁴⁴	ouji1238	1200	HUSBAND	27	
5158	Wenzhou-Liu-2007-201-186-1	Wenzhou	Liu-2007-201-186	l ə ²⁴ + k o ŋ ⁴⁴	ouji1238	1200	HUSBAND	80	
5159	Wenzhou-Liu-2007-201-187-1	Wenzhou	Liu-2007-201-187	k i ⁴¹ + k ai ⁴¹	ouji1238	1214	THIS	481	
5160	Wenzhou-Liu-2007-201-187-1	Wenzhou	Liu-2007-201-187	k i ⁴¹ + k ai ⁴¹	ouji1238	1214	THIS	56	
5161	Wenzhou-Liu-2007-201-188-1	Wenzhou	Liu-2007-201-188	k i ⁴¹ + l ei ⁴⁴	ouji1238	136	HERE	481	
5162	Wenzhou-Liu-2007-201-188-1	Wenzhou	Liu-2007-201-188	k i ⁴¹ + l ei ⁴⁴	ouji1238	136	HERE	52	
5163	Wenzhou-Liu-2007-201-189-1	Wenzhou	Liu-2007-201-189	ɕ j a ²⁴² + t e ⁰	ouji1238	1410	KNOW (SOMETHING)	497	
5164	Wenzhou-Liu-2007-201-189-1	Wenzhou	Liu-2007-201-189	ɕ j a ²⁴² + t e ⁰	ouji1238	1410	KNOW (SOMETHING)	256	
5166	Wenzhou-Liu-2007-201-190-1	Wenzhou	Liu-2007-201-190	ts ɿ ⁴⁴ + h w ɔ ⁴⁴	ouji1238	323	FAT (ORGANIC SUBSTANCE)	504	
5167	Wenzhou-Liu-2007-201-190-1	Wenzhou	Liu-2007-201-190	ts ɿ ⁴⁴ + h w ɔ ⁴⁴	ouji1238	323	FAT (ORGANIC SUBSTANCE)	505	
5168	Wenzhou-Liu-2007-201-191-1	Wenzhou	Liu-2007-201-191	dz ei ²¹	ouji1238	1404	STRAIGHT	512	
5169	Wenzhou-Liu-2007-201-192-1	Wenzhou	Liu-2007-201-192	tɕ ɥ o ²⁴²	ouji1238	1573	SWELL	513	
5170	Wenzhou-Liu-2007-201-192-2	Wenzhou	Liu-2007-201-192	v ə ³⁴¹	ouji1238	1573	SWELL	21	
5171	Wenzhou-Liu-2007-201-193-1	Wenzhou	Liu-2007-201-193	tɕ ɥ ɔ ²⁴	ouji1238	714	SEED	515	
5172	Wenzhou-Liu-2007-201-194-1	Wenzhou	Liu-2007-201-194	dʑ ɥ ɔ ²⁴	ouji1238	1210	HEAVY	517	
5173	Wenzhou-Liu-2007-201-195-1	Wenzhou	Liu-2007-201-195	tɕ ɥ o ⁴¹	ouji1238	1436	SCRATCH	518	
5176	Wenzhou-Liu-2007-201-197-1	Wenzhou	Liu-2007-201-197	tɕ y ²⁴	ouji1238	1444	TURN AROUND	529	
5177	Wenzhou-Liu-2007-201-198-1	Wenzhou	Liu-2007-201-198	ts au ²⁴	ouji1238	1443	WALK	531	
5178	Wenzhou-Liu-2007-201-199-1	Wenzhou	Liu-2007-201-199	ts ɿ ²⁴	ouji1238	674	MOUTH	147	
5179	Wenzhou-Liu-2007-201-2-1	Wenzhou	Liu-2007-201-2	p ai ⁴² + dʑ i ²⁴ + s a ŋ ⁴⁴	ouji1238	1291	BACK	72	
5180	Wenzhou-Liu-2007-201-2-1	Wenzhou	Liu-2007-201-2	p ai ⁴² + dʑ i ²⁴ + s a ŋ ⁴⁴	ouji1238	1291	BACK	74	
5181	Wenzhou-Liu-2007-201-2-1	Wenzhou	Liu-2007-201-2	p ai ⁴² + dʑ i ²⁴ + s a ŋ ⁴⁴	ouji1238	1291	BACK	75	
5182	Wenzhou-Liu-2007-201-20-1	Wenzhou	Liu-2007-201-20	t j ə ²⁴² + tsʰ ɿ ⁰	ouji1238	1423	FIGHT	115	
5183	Wenzhou-Liu-2007-201-20-1	Wenzhou	Liu-2007-201-20	t j ə ²⁴² + tsʰ ɿ ⁰	ouji1238	1423	FIGHT	245	
5184	Wenzhou-Liu-2007-201-20-2	Wenzhou	Liu-2007-201-20	t øy ²⁴² + t j ɛ ²⁴²	ouji1238	1423	FIGHT	570	
5185	Wenzhou-Liu-2007-201-20-2	Wenzhou	Liu-2007-201-20	t øy ²⁴² + t j ɛ ²⁴²	ouji1238	1423	FIGHT	115	
5186	Wenzhou-Liu-2007-201-200-1	Wenzhou	Liu-2007-201-200	ts ɤu ²⁴² + p i ⁴⁴	ouji1238	244	LEFT	534	
5187	Wenzhou-Liu-2007-201-200-1	Wenzhou	Liu-2007-201-200	ts ɤu ²⁴² + p i ⁴⁴	ouji1238	244	LEFT	396	
5188	Wenzhou-Liu-2007-201-201-1	Wenzhou	Liu-2007-201-201	z o ²⁴	ouji1238	1416	SIT	536	
5189	Wenzhou-Liu-2007-201-21-1	Wenzhou	Liu-2007-201-21	t j ɛ ²⁴² + l j ɛ ²¹	ouji1238	1435	HUNT	115	
5190	Wenzhou-Liu-2007-201-21-1	Wenzhou	Liu-2007-201-21	t j ɛ ²⁴² + l j ɛ ²¹	ouji1238	1435	HUNT	572	
5191	Wenzhou-Liu-2007-201-22-1	Wenzhou	Liu-2007-201-22	d ɤu ²²	ouji1238	1202	BIG	34	
5192	Wenzhou-Liu-2007-201-23-1	Wenzhou	Liu-2007-201-23	ŋ e ³⁴¹	ouji1238	379	BLUNT	574	
5193	Wenzhou-Liu-2007-201-23-2	Wenzhou	Liu-2007-201-23	b a ŋ ²²	ouji1238	379	BLUNT	575	
5194	Wenzhou-Liu-2007-201-24-1	Wenzhou	Liu-2007-201-24	d a ŋ ²²	ouji1238	1280	FALL	585	
5195	Wenzhou-Liu-2007-201-25-1	Wenzhou	Liu-2007-201-25	d o ŋ ²⁴ + v ai ²²	ouji1238	619	ANIMAL	588	
5196	Wenzhou-Liu-2007-201-25-1	Wenzhou	Liu-2007-201-25	d o ŋ ²⁴ + v ai ²²	ouji1238	619	ANIMAL	179	
5197	Wenzhou-Liu-2007-201-26-1	Wenzhou	Liu-2007-201-26	d øy ²⁴	ouji1238	1251	BELLY	278	
5198	Wenzhou-Liu-2007-201-27-1	Wenzhou	Liu-2007-201-27	t ø ²⁴	ouji1238	1645	SHORT	592	
5199	Wenzhou-Liu-2007-201-28-1	Wenzhou	Liu-2007-201-28	t ai ⁵¹	ouji1238	1725	CORRECT (RIGHT)	593	
5200	Wenzhou-Liu-2007-201-29-1	Wenzhou	Liu-2007-201-29	t ɤu ⁴⁴	ouji1238	1198	MANY	595	
5201	Wenzhou-Liu-2007-201-3-1	Wenzhou	Liu-2007-201-3	b ei ²¹ + d ɤu ³⁴¹	ouji1238	1221	NOSE	77	
5202	Wenzhou-Liu-2007-201-3-1	Wenzhou	Liu-2007-201-3	b ei ²¹ + d ɤu ³⁴¹	ouji1238	1221	NOSE	319	
5203	Wenzhou-Liu-2007-201-30-1	Wenzhou	Liu-2007-201-30	ŋ̍ ²⁴ + t o ²⁴²	ouji1238	1247	EAR	596	
5204	Wenzhou-Liu-2007-201-30-1	Wenzhou	Liu-2007-201-30	ŋ̍ ²⁴ + t o ²⁴²	ouji1238	1247	EAR	597	
5205	Wenzhou-Liu-2007-201-31-1	Wenzhou	Liu-2007-201-31	l j ə ²¹	ouji1238	1498	TWO	599	
5206	Wenzhou-Liu-2007-201-31-2	Wenzhou	Liu-2007-201-31	ŋ̍ ²²	ouji1238	1498	TWO	598	
5207	Wenzhou-Liu-2007-201-32-1	Wenzhou	Liu-2007-201-32	f ei ⁴⁴	ouji1238	1441	FLY (MOVE THROUGH AIR)	600	
5208	Wenzhou-Liu-2007-201-33-1	Wenzhou	Liu-2007-201-33	h o ŋ ⁴⁴	ouji1238	960	WIND	601	
5209	Wenzhou-Liu-2007-201-34-1	Wenzhou	Liu-2007-201-34	l e ŋ ²²	ouji1238	1457	SEW	603	
5210	Wenzhou-Liu-2007-201-35-1	Wenzhou	Liu-2007-201-35	l a ²² + tsʰ ɿ ⁰	ouji1238	1728	ROTTEN	608	
5211	Wenzhou-Liu-2007-201-35-1	Wenzhou	Liu-2007-201-35	l a ²² + tsʰ ɿ ⁰	ouji1238	1728	ROTTEN	245	
5212	Wenzhou-Liu-2007-201-35-2	Wenzhou	Liu-2007-201-35	v øy ²² + l a ²²	ouji1238	1728	ROTTEN	607	
5213	Wenzhou-Liu-2007-201-35-2	Wenzhou	Liu-2007-201-35	v øy ²² + l a ²²	ouji1238	1728	ROTTEN	608	
5214	Wenzhou-Liu-2007-201-36-1	Wenzhou	Liu-2007-201-36	a ⁴¹ + p a ⁴⁴	ouji1238	1217	FATHER	614	
5215	Wenzhou-Liu-2007-201-36-1	Wenzhou	Liu-2007-201-36	a ⁴¹ + p a ⁴⁴	ouji1238	1217	FATHER	470	
5216	Wenzhou-Liu-2007-201-37-1	Wenzhou	Liu-2007-201-37	s ə ⁵¹	ouji1238	1398	DRY	617	
5217	Wenzhou-Liu-2007-201-37-2	Wenzhou	Liu-2007-201-37	k y ⁴⁴	ouji1238	1398	DRY	565	
5218	Wenzhou-Liu-2007-201-38-1	Wenzhou	Liu-2007-201-38	k y ⁴⁴	ouji1238	1224	LIVER	619	
5219	Wenzhou-Liu-2007-201-39-1	Wenzhou	Liu-2007-201-39	h a ⁵¹	ouji1238	1447	GIVE	622	
5220	Wenzhou-Liu-2007-201-4-1	Wenzhou	Liu-2007-201-4	p ə ŋ ⁴⁴	ouji1238	617	ICE	83	
5221	Wenzhou-Liu-2007-201-40-1	Wenzhou	Liu-2007-201-40	k y ⁴⁴	ouji1238	670	ROOT	93	
5222	Wenzhou-Liu-2007-201-40-2	Wenzhou	Liu-2007-201-40	dʑ ɥ ɔ ³⁴¹	ouji1238	670	ROOT	627	
5223	Wenzhou-Liu-2007-201-41-1	Wenzhou	Liu-2007-201-41	k au ²⁴²	ouji1238	2009	DOG	630	
5224	Wenzhou-Liu-2007-201-42-1	Wenzhou	Liu-2007-201-42	k y ⁴² + d ɤu ³⁴¹	ouji1238	1394	BONE	94	
5225	Wenzhou-Liu-2007-201-42-1	Wenzhou	Liu-2007-201-42	k y ⁴² + d ɤu ³⁴¹	ouji1238	1394	BONE	319	
5226	Wenzhou-Liu-2007-201-42-2	Wenzhou	Liu-2007-201-42	k y ⁴¹	ouji1238	1394	BONE	94	
5227	Wenzhou-Liu-2007-201-43-1	Wenzhou	Liu-2007-201-43	b w ɔ ²⁴ + ŋ̍ ⁰	ouji1238	1295	STICK	635	
5228	Wenzhou-Liu-2007-201-43-1	Wenzhou	Liu-2007-201-43	b w ɔ ²⁴ + ŋ̍ ⁰	ouji1238	1295	STICK	0	
5229	Wenzhou-Liu-2007-201-44-1	Wenzhou	Liu-2007-201-44	m ai ⁴⁴ + m ai ⁴⁴	ouji1238	1304	CHILD (YOUNG HUMAN)	639	
5230	Wenzhou-Liu-2007-201-44-1	Wenzhou	Liu-2007-201-44	m ai ⁴⁴ + m ai ⁴⁴	ouji1238	1304	CHILD (YOUNG HUMAN)	795	
5231	Wenzhou-Liu-2007-201-44-2	Wenzhou	Liu-2007-201-44	s ei ⁵¹ + ŋ̍ ⁰	ouji1238	1304	CHILD (YOUNG HUMAN)	348	
5232	Wenzhou-Liu-2007-201-44-2	Wenzhou	Liu-2007-201-44	s ei ⁵¹ + ŋ̍ ⁰	ouji1238	1304	CHILD (YOUNG HUMAN)	833	
5233	Wenzhou-Liu-2007-201-45-1	Wenzhou	Liu-2007-201-45	h e ²⁴	ouji1238	1474	SEA	641	
5234	Wenzhou-Liu-2007-201-46-1	Wenzhou	Liu-2007-201-46	h ə ²⁴	ouji1238	1035	GOOD	642	
5235	Wenzhou-Liu-2007-201-47-1	Wenzhou	Liu-2007-201-47	h a ⁴¹	ouji1238	1401	DRINK	646	
5236	Wenzhou-Liu-2007-201-48-1	Wenzhou	Liu-2007-201-48	kʰ w ɔ ⁵¹	ouji1238	1577	AND	650	
5238	Wenzhou-Liu-2007-201-5-1	Wenzhou	Liu-2007-201-5	d ɤu ³⁴¹ + tɕ j a ŋ ²⁴²	ouji1238	1333	NECK	79	
5239	Wenzhou-Liu-2007-201-5-1	Wenzhou	Liu-2007-201-5	d ɤu ³⁴¹ + tɕ j a ŋ ²⁴²	ouji1238	1333	NECK	90	
5240	Wenzhou-Liu-2007-201-50-1	Wenzhou	Liu-2007-201-50	k w ɔ ⁴⁴	ouji1238	666	RIVER	653	
5241	Wenzhou-Liu-2007-201-51-1	Wenzhou	Liu-2007-201-51	h e ⁴¹	ouji1238	163	BLACK	296	
5242	Wenzhou-Liu-2007-201-52-1	Wenzhou	Liu-2007-201-52	ɦ o ŋ ³⁴¹	ouji1238	156	RED	654	
5243	Wenzhou-Liu-2007-201-53-1	Wenzhou	Liu-2007-201-53	g au ²⁴	ouji1238	1244	THICK	655	
5244	Wenzhou-Liu-2007-201-54-1	Wenzhou	Liu-2007-201-54	tʰ au ²⁴² + tsʰ ɿ ⁵¹	ouji1238	1407	BREATHE	660	
5245	Wenzhou-Liu-2007-201-54-1	Wenzhou	Liu-2007-201-54	tʰ au ²⁴² + tsʰ ɿ ⁵¹	ouji1238	1407	BREATHE	332	
5246	Wenzhou-Liu-2007-201-54-2	Wenzhou	Liu-2007-201-54	f u ⁴⁴ + ɕ j ai ⁴¹	ouji1238	1407	BREATHE	203	
5247	Wenzhou-Liu-2007-201-54-2	Wenzhou	Liu-2007-201-54	f u ⁴⁴ + ɕ j ai ⁴¹	ouji1238	1407	BREATHE	198	
5248	Wenzhou-Liu-2007-201-55-1	Wenzhou	Liu-2007-201-55	v u ³⁴¹	ouji1238	624	LAKE	661	
5249	Wenzhou-Liu-2007-201-56-1	Wenzhou	Liu-2007-201-56	h o ⁴⁴	ouji1238	239	FLOWER	662	
5250	Wenzhou-Liu-2007-201-57-1	Wenzhou	Liu-2007-201-57	m ə ³⁴¹	ouji1238	1292	BAD	777	
5251	Wenzhou-Liu-2007-201-58-1	Wenzhou	Liu-2007-201-58	ɦ w ɔ ³⁴¹	ouji1238	1424	YELLOW	302	
5252	Wenzhou-Liu-2007-201-59-1	Wenzhou	Liu-2007-201-59	f ai ⁴⁴	ouji1238	646	ASH	542	
5254	Wenzhou-Liu-2007-201-60-1	Wenzhou	Liu-2007-201-60	dʑ i ²² + g i ⁰	ouji1238	1422	BE ALIVE	670	
5255	Wenzhou-Liu-2007-201-60-1	Wenzhou	Liu-2007-201-60	dʑ i ²² + g i ⁰	ouji1238	1422	BE ALIVE	56	
5256	Wenzhou-Liu-2007-201-61-1	Wenzhou	Liu-2007-201-61	f u ²⁴²	ouji1238	221	FIRE	672	
5257	Wenzhou-Liu-2007-201-62-1	Wenzhou	Liu-2007-201-62	ts ɿ ⁴⁴ + l a ŋ ²⁴	ouji1238	744	EGG	673	
5258	Wenzhou-Liu-2007-201-62-1	Wenzhou	Liu-2007-201-62	ts ɿ ⁴⁴ + l a ŋ ²⁴	ouji1238	744	EGG	674	
5259	Wenzhou-Liu-2007-201-63-1	Wenzhou	Liu-2007-201-63	tɕ i ⁴⁴	ouji1238	1396	SHARP	676	
5261	Wenzhou-Liu-2007-201-65-1	Wenzhou	Liu-2007-201-65	tɕ j a ⁴¹	ouji1238	1301	FOOT	277	
5262	Wenzhou-Liu-2007-201-66-1	Wenzhou	Liu-2007-201-66	tɕ i ⁴¹ + p e ŋ ⁴⁴	ouji1238	1431	FREEZE	678	
5263	Wenzhou-Liu-2007-201-66-1	Wenzhou	Liu-2007-201-66	tɕ i ⁴¹ + p e ŋ ⁴⁴	ouji1238	1431	FREEZE	83	
5264	Wenzhou-Liu-2007-201-67-1	Wenzhou	Liu-2007-201-67	dz j a ŋ ²⁴	ouji1238	1942	NEAR	682	
5265	Wenzhou-Liu-2007-201-68-1	Wenzhou	Liu-2007-201-68	t ɤu ⁵¹	ouji1238	1432	CUT	686	
5266	Wenzhou-Liu-2007-201-69-1	Wenzhou	Liu-2007-201-69	tsʰ ɿ ⁴⁴ + dʑ j a ⁰	ouji1238	1409	SEE	691	
5267	Wenzhou-Liu-2007-201-69-1	Wenzhou	Liu-2007-201-69	tsʰ ɿ ⁴⁴ + dʑ j a ⁰	ouji1238	1409	SEE	791	
5268	Wenzhou-Liu-2007-201-7-1	Wenzhou	Liu-2007-201-7	f u ²⁴	ouji1238	1240	NOT	100	
5269	Wenzhou-Liu-2007-201-70-1	Wenzhou	Liu-2007-201-70	kʰ o ⁴¹	ouji1238	1243	WIDE	694	
5270	Wenzhou-Liu-2007-201-71-1	Wenzhou	Liu-2007-201-71	ɦ o ²¹	ouji1238	1917	TIE	696	
5271	Wenzhou-Liu-2007-201-72-1	Wenzhou	Liu-2007-201-72	l a ⁴⁴	ouji1238	1455	PULL	397	
5272	Wenzhou-Liu-2007-201-73-1	Wenzhou	Liu-2007-201-73	ts au ²⁴² + l o ⁰	ouji1238	1446	COME	531	
5273	Wenzhou-Liu-2007-201-73-1	Wenzhou	Liu-2007-201-73	ts au ²⁴² + l o ⁰	ouji1238	1446	COME	703	
5276	Wenzhou-Liu-2007-201-76-1	Wenzhou	Liu-2007-201-76	l ɤu ³⁴¹	ouji1238	2003	FLOW	164	
5278	Wenzhou-Liu-2007-201-78-1	Wenzhou	Liu-2007-201-78	l o ²¹	ouji1238	1425	GREEN	709	
5280	Wenzhou-Liu-2007-201-8-1	Wenzhou	Liu-2007-201-8	tsʰ a ⁴¹	ouji1238	1449	RUB	104	
5281	Wenzhou-Liu-2007-201-80-1	Wenzhou	Liu-2007-201-80	m e ŋ ³⁴¹ + z ɿ ²²	ouji1238	1405	NAME	712	
5282	Wenzhou-Liu-2007-201-80-1	Wenzhou	Liu-2007-201-80	m e ŋ ³⁴¹ + z ɿ ²²	ouji1238	1405	NAME	469	
5283	Wenzhou-Liu-2007-201-81-1	Wenzhou	Liu-2007-201-81	a ⁴¹ + n a ⁴⁴	ouji1238	1216	MOTHER	614	
5284	Wenzhou-Liu-2007-201-81-1	Wenzhou	Liu-2007-201-81	a ⁴¹ + n a ⁴⁴	ouji1238	1216	MOTHER	128	
