	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
2201	Shanghai-97_nurse-1	Shanghai	97_nurse	ɲ j ã ¹³ + ɦ i ¹³	shan1293	nan	1104.0	NURSE	461	
2202	Shanghai-97_nurse-2	Shanghai	97_nurse	p ɔ ³⁵ + m u ¹³	shan1293	nan	1104.0	NURSE	378	
2203	Shanghai-98_becomesick-1	Shanghai	98_becomesick	s ã ⁵³ + b i ŋ ¹³	shan1293	nan	1847.0	SICK	144	
2204	Shanghai-99_catchacold-1	Shanghai	99_catchacold	s ɑ̃ ⁵³ + f o ŋ ⁵³	shan1293	nan	2184.0	CATCH A COLD	240	
2205	Shanghai-99_catchacold-2	Shanghai	99_catchacold	k ø ³⁵ + m ɔ ¹³	shan1293	nan	2184.0	CATCH A COLD	224	
2206	Shanghai-9_freeze-1	Shanghai	9_freeze	tɕ j ɪ ʔ ⁵ + p i ŋ ⁵³	shan1293	nan	1431.0	FREEZE	711	
2207	Shexian-102_humpback-1	Shexian	102_humpback	tʰ o ⁴⁴ + p ɛ	shex1234	nan	99.0	HUNCHBACK	174	
2208	Shexian-103_die-1	Shexian	103_die	s ɿ ³⁵ + l i	shex1234	nan	1494.0	DIE	226	
2209	Shexian-103_die-2	Shexian	103_die	p u ²¹ + tsʰ ɛ ³⁵ + l i	shex1234	nan	1494.0	DIE	665	
2210	Shexian-103_die-3	Shexian	103_die	k o ³²⁴ + p ɛ ³²⁴ + l i	shex1234	nan	1494.0	DIE	904	
2211	Shexian-105_i-1	Shexian	105_i	a ³¹	shex1234	nan	1209.0	I	423	
2212	Shexian-106_thou-1	Shexian	106_thou	n̩ ³⁵	shex1234	nan	1215.0	THOU	117	
2213	Shexian-108_we-1	Shexian	108_we	a ³¹ + j ʌ̃ ⁴⁴	shex1234	nan	1212.0	WE	480	
2214	Shexian-109_you-1	Shexian	109_you	n̩ ³⁵ + j ʌ̃ ⁴⁴	shex1234	nan	1213.0	YOU	1131	
2215	Shexian-10_blow-1	Shexian	10_blow	tɕʰ i ³⁵ + f ʌ̃ ³¹	shex1234	nan	175.0	BLOW (OF WIND)	833	
2216	Shexian-10_blow-2	Shexian	10_blow	f a ²¹ + f ʌ̃ ³¹	shex1234	nan	175.0	BLOW (OF WIND)	636	
2217	Shexian-112_self-1	Shexian	112_self	tsʰ ɿ ²² + k a ³¹	shex1234	nan	1993.0	SELF	727	
2218	Shexian-113_who-1	Shexian	113_who	l a ³⁵ + i k o ³²⁴	shex1234	nan	1235.0	WHO	640	
2219	Shexian-114_what-1	Shexian	114_what	m ɛ ⁴⁴ + ɛ	shex1234	nan	1236.0	WHAT	1140	
2220	Shexian-115_here-1	Shexian	115_here	n̩ ³¹ + n a	shex1234	nan	136.0	HERE	271	
2221	Shexian-116_there-1	Shexian	116_there	n a ²² + n a	shex1234	nan	1937.0	THERE	700	
2222	Shexian-116_there-2	Shexian	116_there	n a ³⁵ + n a	shex1234	nan	1937.0	THERE	640	
2223	Shexian-117_where-1	Shexian	117_where	l a ³⁵ + l i	shex1234	nan	1237.0	WHERE	209	
2224	Shexian-117_where-2	Shexian	117_where	m ɛ ⁴⁴ + ɛ ²² + l ɔ ²² + tʰ i ²²	shex1234	nan	1237.0	WHERE	891	
2225	Shexian-118_this-1	Shexian	118_this	n̩ ³¹ + k o	shex1234	nan	1214.0	THIS	1043	
2226	Shexian-119_that-1	Shexian	119_that	n a ²² + k o	shex1234	nan	78.0	THAT	888	
2227	Shexian-119_that-2	Shexian	119_that	n a ³⁵ + k o	shex1234	nan	78.0	THAT	640	
2228	Shexian-11_rainbow-1	Shexian	11_rainbow	k a ³²⁴	shex1234	nan	1733.0	RAINBOW	855	
2229	Shexian-11_rainbow-2	Shexian	11_rainbow	tsʰ ɛ ³⁵ + k a ³²⁴	shex1234	nan	1733.0	RAINBOW	796	
2230	Shexian-121_how-1	Shexian	121_how	x o ⁴⁴ + j a ²²	shex1234	nan	1239.0	HOW	1027	
2231	Shexian-121_how-2	Shexian	121_how	x o ⁴⁴ + y ⁴⁴	shex1234	nan	1239.0	HOW	410	
2232	Shexian-122_classifierperson-1	Shexian	122_classifierperson	k o ³²⁴	shex1234	nan	516.0	PERSON (CLASSIFIER)	288	
2233	Shexian-123_classifierpair-1	Shexian	123_classifierpair	s o ³¹	shex1234	nan	2089.0	PAIR (CLASSIFIER)	708	
2234	Shexian-124_classifierpillow-1	Shexian	124_classifierpillow	s o ⁴⁴	shex1234	nan	2166.0	PILLOW (CLASSIFIER)	682	
2235	Shexian-124_classifierpillow-2	Shexian	124_classifierpillow	tʰ j ɔ ⁴⁴	shex1234	nan	2166.0	PILLOW (CLASSIFIER)	516	
2236	Shexian-125_classifiervehicle-1	Shexian	125_classifiervehicle	pʰ u ²²	shex1234	nan	2167.0	VEHICLE (CLASSIFIER)	175	
2237	Shexian-126_classifiercow-1	Shexian	126_classifiercow	tɕ i ²¹	shex1234	nan	2168.0	COW (CLASSIFIER)	652	
2238	Shexian-127_classifierpig-1	Shexian	127_classifierpig	tɕ i ²¹	shex1234	nan	2169.0	PIG (CLASSIFIER)	681	
2239	Shexian-128_awhile-1	Shexian	128_awhile	x ã	shex1234	nan	726.0	WHILE	655	
2240	Shexian-130_on-1	Shexian	130_on	ɕ j a ²² + tʰ j u ⁴⁴	shex1234	nan	1741.0	ABOVE	210	
2241	Shexian-131_under-1	Shexian	131_under	x a ³⁵ + tʰ j u ⁴⁴	shex1234	nan	1485.0	BELOW OR UNDER	611	
2242	Shexian-132_left-1	Shexian	132_left	f ɛ ³⁵ + p e ³¹	shex1234	nan	244.0	LEFT	463	
2243	Shexian-132_left-2	Shexian	132_left	tʰ o ²² + p e ³¹	shex1234	nan	244.0	LEFT	35	
2244	Shexian-133_right-1	Shexian	133_right	ɕ ɥ ʌ̃ ²² + p e ³¹	shex1234	nan	1019.0	RIGHT	690	
2245	Shexian-133_right-2	Shexian	133_right	s j ɔ ³⁵ + p e ³¹	shex1234	nan	1019.0	RIGHT	172	
2246	Shexian-134_inthemiddle-1	Shexian	134_inthemiddle	t a ³¹ + ts ʌ̃ ³¹	shex1234	nan	nan	nan	405	
2247	Shexian-135_inside-1	Shexian	135_inside	l i ³⁵ + tʰ j u ⁴⁴	shex1234	nan	1606.0	INSIDE	689	
2248	Shexian-136_outside-1	Shexian	136_outside	w ɛ ²² + tʰ j u ⁴⁴	shex1234	nan	762.0	OUTSIDE	283	
2249	Shexian-137_sweet-1	Shexian	137_sweet	tʰ e ⁴⁴	shex1234	nan	717.0	SWEET	1177	
2250	Shexian-138_sour-1	Shexian	138_sour	s o ³¹	shex1234	nan	1906.0	SOUR	274	
2251	Shexian-139_salty-1	Shexian	139_salty	x ɛ ⁴⁴	shex1234	nan	1091.0	SALTY	38	
2252	Shexian-140_watery-1	Shexian	140_watery	t ɛ ³⁵	shex1234	nan	2181.0	LIGHT (IN TASTE)	1101	
2253	Shexian-141_fat-1	Shexian	141_fat	ts o ³²⁴	shex1234	nan	1279.0	FAT (OBESE)	1143	
2254	Shexian-141_fat-2	Shexian	141_fat	pʰ o ³²⁴	shex1234	nan	1279.0	FAT (OBESE)	102	
2255	Shexian-142_thin-1	Shexian	142_thin	ɕ j u ³²⁴	shex1234	nan	1400.0	THIN (SLIM)	683	
2256	Shexian-143_cold-1	Shexian	143_cold	l ɛ ³⁵	shex1234	nan	1287.0	COLD	177	
2257	Shexian-144_hot-1	Shexian	144_hot	n e ²²	shex1234	nan	1286.0	HOT	834	
2258	Shexian-145_wellsmelling-1	Shexian	145_wellsmelling	ɕ j a ³¹	shex1234	nan	376.0	FRAGRANT	1092	
2259	Shexian-146_stinky-1	Shexian	146_stinky	tɕʰ j u ³²⁴	shex1234	nan	42.0	STINKING	133	
2260	Shexian-147_thick-1	Shexian	147_thick	tsʰ u ³¹	shex1234	nan	1244.0	THICK	1146	
2261	Shexian-148_tiny-1	Shexian	148_tiny	s i ³²⁴	shex1234	nan	1246.0	SMALL	967	
2262	Shexian-149_long-1	Shexian	149_long	tɕʰ j a ⁴⁴	shex1234	nan	1203.0	LONG	552	
2263	Shexian-150_short-1	Shexian	150_short	t o ³⁵	shex1234	nan	1645.0	SHORT	868	
2264	Shexian-151_dirty-1	Shexian	151_dirty	l a ²¹ + tʰ a ʔ ²¹	shex1234	nan	1230.0	DIRTY	422	
2265	Shexian-152_clean-1	Shexian	152_clean	k ɛ ³¹ + tsʰ j ʌ̃ ²²	shex1234	nan	704.0	CLEAN	748	
2266	Shexian-153_cheap-1	Shexian	153_cheap	pʰ e ⁴⁴ + n i ⁴⁴	shex1234	nan	1887.0	CHEAP	73	
2267	Shexian-153_cheap-2	Shexian	153_cheap	tɕʰ j ɔ ³⁵	shex1234	nan	1887.0	CHEAP	368	
2268	Shexian-156_justright-1	Shexian	156_justright	pʰ ʌ̃ ³²⁴ + tɕʰ j ɔ ³⁵	shex1234	nan	1725.0	CORRECT (RIGHT)	211	
2269	Shexian-156_justright-2	Shexian	156_justright	tɕ j a ³¹ + x ɔ ³⁵	shex1234	nan	1725.0	CORRECT (RIGHT)	733	
2270	Shexian-157_and-1	Shexian	157_and	t a ʔ ²¹	shex1234	nan	1577.0	AND	385	
2271	Shexian-158_only-1	Shexian	158_only	tɕ i ʔ ²¹	shex1234	nan	1580.0	ONLY	597	
2272	Shexian-159_from-1	Shexian	159_from	tsʰ ʌ̃ ⁴⁴	shex1234	nan	693.0	FROM	1086	
2273	Shexian-15_thisyear-1	Shexian	15_thisyear	k ʌ̃ ³¹ + n e ⁴⁴	shex1234	nan	513.0	THIS YEAR	352	
2274	Shexian-160_insteadof-1	Shexian	160_insteadof	p ɔ ³¹	shex1234	nan	1652.0	INSTEAD	1071	
2275	Shexian-161_take-1	Shexian	161_take	t ɛ ³¹	shex1234	nan	1749.0	TAKE	262	
2276	Shexian-162_onpurpose-1	Shexian	162_onpurpose	j u ³⁵ + i ³²⁴	shex1234	nan	1031.0	ON PURPOSE	808	
2277	Shexian-163_one-1	Shexian	163_one	i ʔ ²¹	shex1234	nan	1493.0	ONE	637	
2278	Shexian-164_two-1	Shexian	164_two	l j a ³⁵	shex1234	nan	1498.0	TWO	1106	
2279	Shexian-165_three-1	Shexian	165_three	s ɛ ³¹	shex1234	nan	492.0	THREE	196	
2280	Shexian-166_four-1	Shexian	166_four	s ɿ ³²⁴	shex1234	nan	1500.0	FOUR	1156	
2281	Shexian-167_five-1	Shexian	167_five	u ³⁵	shex1234	nan	493.0	FIVE	193	
2282	Shexian-168_six-1	Shexian	168_six	l o ²²	shex1234	nan	1703.0	SIX	813	
2283	Shexian-169_seven-1	Shexian	169_seven	tsʰ i ʔ ²¹	shex1234	nan	1704.0	SEVEN	500	
2284	Shexian-170_eight-1	Shexian	170_eight	p a ʔ ²¹	shex1234	nan	1705.0	EIGHT	782	
2285	Shexian-171_nine-1	Shexian	171_nine	tɕ j u ³⁵	shex1234	nan	1483.0	NINE	292	
2286	Shexian-172_ten-1	Shexian	172_ten	ɕ i ²²	shex1234	nan	1515.0	TEN	805	
2287	Shexian-173_eleven-1	Shexian	173_eleven	ɕ i ²² + i ʔ ²¹	shex1234	nan	1706.0	ELEVEN	49	
2288	Shexian-175_twenty-1	Shexian	175_twenty	l j a ³⁵ + ɕ i ²²	shex1234	nan	1710.0	TWENTY	287	
2289	Shexian-177_first-1	Shexian	177_first	tʰ i ²² + i ʔ ²¹	shex1234	nan	728.0	FIRST	23	
2290	Shexian-178_second-1	Shexian	178_second	tʰ i ²² + ɛ ²²	shex1234	nan	1384.0	SECOND	753	
2291	Shexian-180_twoounces-1	Shexian	180_twoounces	ɛ ²² + l j a ³⁵	shex1234	nan	2180.0	TWO OUNCES	287	
2292	Shexian-1_sun-1	Shexian	1_sun	n i ²² + tʰ j u ⁴⁴	shex1234	nan	1343.0	SUN	184	
2293	Shexian-1_sun-2	Shexian	1_sun	tʰ a ³²⁴ + j a ⁴⁴	shex1234	nan	1343.0	SUN	469	
2294	Shexian-20_today-1	Shexian	20_today	tsʰ o ²² + n i ²²	shex1234	nan	1283.0	TODAY	623	
2295	Shexian-20_today-2	Shexian	20_today	tsʰ o ²² + tɕ j ɔ ³¹	shex1234	nan	1283.0	TODAY	1	
2296	Shexian-22_wheat-1	Shexian	22_wheat	s j ɔ ³⁵ + m ɛ ²²	shex1234	nan	1077.0	WHEAT	172	
2297	Shexian-22_wheat-2	Shexian	22_wheat	m ɛ ²²	shex1234	nan	1077.0	WHEAT	384	
2298	Shexian-2315_cook-1	Shexian	2315_cook	x o ³⁵ + tʰ j u	shex1234	nan	2315.0	COOK (PERSON)	69	
2299	Shexian-2315_cook-2	Shexian	2315_cook	x o ³⁵ + tʰ j u ⁴⁴ + s ɿ ³¹ + f u ³⁵	shex1234	nan	2315.0	COOK (PERSON)	256	
2300	Shexian-24_sunflower-1	Shexian	24_sunflower	kʰ w e ⁴⁴ + x w a ³¹ + l e ⁴⁴	shex1234	nan	1956.0	SUNFLOWER	358	
2301	Shexian-24_sunflower-2	Shexian	24_sunflower	s ³¹ + k w a ³¹ + l e ⁴⁴	shex1234	nan	1956.0	SUNFLOWER	1161	
2302	Shexian-25_spinach-1	Shexian	25_spinach	p o ³¹ + tsʰ ɛ ³²⁴	shex1234	nan	975.0	SPINACH	249	
2303	Shexian-26_cabbage-1	Shexian	26_cabbage	k ɛ ³¹ + l ɛ ⁴⁴ + tsʰ ɛ ³²⁴	shex1234	nan	774.0	CABBAGE	861	
2304	Shexian-29_sweetpotato-1	Shexian	29_sweetpotato	s a ³¹ + y ²²	shex1234	nan	159.0	SWEET POTATO	146	
2305	Shexian-2_moon-1	Shexian	2_moon	w e ²² + l j a ²²	shex1234	nan	1313.0	MOON	659	
2306	Shexian-32_pig-1	Shexian	32_pig	tɕ y ³¹	shex1234	nan	1337.0	PIG	558	
2307	Shexian-35_rooster-1	Shexian	35_rooster	tɕ i ³¹ + k w ʌ̃ ³¹	shex1234	nan	1511.0	ROOSTER	412	
2308	Shexian-36_chicken-1	Shexian	36_chicken	tɕ i ³¹ + m̩ ³⁵	shex1234	nan	1318.0	CHICKEN	1127	
2309	Shexian-36_chicken-2	Shexian	36_chicken	tɕ i ³¹ + pʰ o ⁴⁴	shex1234	nan	1318.0	CHICKEN	1104	
2310	Shexian-37_sparrow-1	Shexian	37_sparrow	m a ⁴⁴ + tsʰ j ɔ ʔ ²¹	shex1234	nan	1854.0	SPARROW	91	
2311	Shexian-38_mouse-1	Shexian	38_mouse	l ɔ ³⁵ + tɕʰ y ³⁵	shex1234	nan	1491.0	MOUSE	946	
2312	Shexian-38_mouse-2	Shexian	38_mouse	ts e ³¹ + tɕ y ³⁵	shex1234	nan	1491.0	MOUSE	1174	
2313	Shexian-39_bedbug-1	Shexian	39_bedbug	m ɔ ²² + s e ʔ ²¹	shex1234	nan	1949.0	BEDBUG	601	
2314	Shexian-39_bedbug-2	Shexian	39_bedbug	p i ²¹ + s e ʔ ²¹	shex1234	nan	1949.0	BEDBUG	988	
2315	Shexian-3_star-1	Shexian	3_star	tʰ e ³¹ + s j ʌ̃ ³¹	shex1234	nan	1430.0	STAR	6	
2316	Shexian-40_house-1	Shexian	40_house	u ʔ ²¹	shex1234	nan	1252.0	HOUSE	589	
2317	Shexian-42_window-1	Shexian	42_window	kʰ ɛ ³⁵ + tsʰ o ³¹	shex1234	nan	1375.0	WINDOW	493	
2318	Shexian-42_window-2	Shexian	42_window	kʰ ɛ ³⁵ + tʰ a ²²	shex1234	nan	1375.0	WINDOW	258	
2319	Shexian-43_doorsills-1	Shexian	43_doorsills	m ʌ̃ ⁴⁴ + kʰ ɛ ³⁵	shex1234	nan	2185.0	DOORSILLS	650	
2320	Shexian-45_kitchen-1	Shexian	45_kitchen	ts ɔ ³²⁴ + x a ³⁵	shex1234	nan	1365.0	KITCHEN	208	
2321	Shexian-46_chimney-1	Shexian	46_chimney	j e ³¹ + tsʰ ʌ̃ ³¹	shex1234	nan	1305.0	CHIMNEY	307	
2322	Shexian-47_table-1	Shexian	47_table	ts ɔ ʔ ²¹	shex1234	nan	1775.0	TABLE	1047	
2323	Shexian-48_stairs-1	Shexian	48_stairs	k ɔ ²¹ + tʰ ɛ ³¹	shex1234	nan	34.0	STAIRS	16	
2324	Shexian-48_stairs-2	Shexian	48_stairs	k ɔ ²¹ + tɕʰ j ɔ ⁴⁴	shex1234	nan	34.0	STAIRS	29	
2325	Shexian-49_head-1	Shexian	49_head	tʰ j u ⁴⁴	shex1234	nan	1256.0	HEAD	944	
2326	Shexian-49_head-2	Shexian	49_head	tʰ j u ⁴⁴ + l ɔ ³⁵ + kʰ ɔ ʔ ²¹	shex1234	nan	1256.0	HEAD	937	
2327	Shexian-4_thunderverb-1	Shexian	4_thunderverb	t a ³⁵ + pʰ ɛ ²¹ + l ɛ	shex1234	nan	2378.0	THUNDER (VERB)	934	
2328	Shexian-4_thunderverb-2	Shexian	4_thunderverb	t a ³⁵ + tʰ e ³¹ + l ɛ ⁴⁴	shex1234	nan	2378.0	THUNDER (VERB)	97	
2329	Shexian-50_forehead-1	Shexian	50_forehead	ŋ ɛ ²¹ + k ɔ ²¹ + tʰ j u ⁴⁴	shex1234	nan	123.0	FOREHEAD	111	
2330	Shexian-51_face-1	Shexian	51_face	m e ²² + tɕ y ³⁵	shex1234	nan	1560.0	FACE	1129	
2331	Shexian-51_face-2	Shexian	51_face	m e ²² + kʰ w ʌ̃ ³⁵	shex1234	nan	1560.0	FACE	815	
2332	Shexian-52_nose-1	Shexian	52_nose	pʰ i ²² + tʰ j u ⁴⁴	shex1234	nan	1221.0	NOSE	729	
2333	Shexian-52_nose-2	Shexian	52_nose	pʰ i ²² + kʰ w ʌ̃ ³⁵	shex1234	nan	1221.0	NOSE	30	
2334	Shexian-53_neck-1	Shexian	53_neck	x a ³⁵ + tɕ j ʌ̃ ³⁵	shex1234	nan	1333.0	NECK	148	
2335	Shexian-54_lefthand-1	Shexian	54_lefthand	f ɛ ³⁵ + ɕ j u ³⁵	shex1234	nan	2182.0	LEFT HAND	569	
2336	Shexian-55_righthand-1	Shexian	55_righthand	ɕ ɥ ʌ̃ ²² + ɕ j u ³⁵	shex1234	nan	2183.0	RIGHT HAND	690	
2337	Shexian-56_fist-1	Shexian	56_fist	tɕʰ ɥ e ⁴⁴	shex1234	nan	1473.0	FIST	810	
2338	Shexian-56_fist-2	Shexian	56_fist	tɕʰ ɥ e ⁴⁴ + tʰ j u ⁴⁴	shex1234	nan	1473.0	FIST	185	
2339	Shexian-57_forefinger-1	Shexian	57_forefinger	ɕ j u ³⁵ + m e ³⁵ + tʰ j u ⁴⁴	shex1234	nan	577.0	FOREFINGER	1119	
2340	Shexian-58_fingernail-1	Shexian	58_fingernail	ɕ j u ³⁵ + ts ɿ ³⁵ + k a ʔ ²¹	shex1234	nan	1258.0	FINGERNAIL	120	
2341	Shexian-59_knee-1	Shexian	59_knee	tɕ j a ²¹ + s i ²¹ + tʰ j u ⁴⁴	shex1234	nan	1371.0	KNEE	609	
2342	Shexian-5_flashverb-1	Shexian	5_flashverb	t a ³⁵ + n e ²² + ɕ ɥ e ³²⁴	shex1234	nan	2377.0	FLASH (VERB)	86	
2343	Shexian-5_flashverb-2	Shexian	5_flashverb	tɕʰ j a ³⁵ + n e ²² + ɕ ɥ e ³²⁴	shex1234	nan	2377.0	FLASH (VERB)	885	
2344	Shexian-60_leg-1	Shexian	60_leg	tɕ j a ²¹ + k w ɛ ³⁵	shex1234	nan	1297.0	LEG	1066	
2345	Shexian-60_leg-2	Shexian	60_leg	tʰ o ²² + tʰ ɛ ³⁵	shex1234	nan	1297.0	LEG	207	
2346	Shexian-61_father-1	Shexian	61_father	s j a ³²⁴	shex1234	nan	1217.0	FATHER	166	
2347	Shexian-61_father-2	Shexian	61_father	j e ⁴⁴	shex1234	nan	1217.0	FATHER	594	
2348	Shexian-62_mother-1	Shexian	62_mother	m̩ ³⁵ + m a ³¹	shex1234	nan	1216.0	MOTHER	35	
2349	Shexian-62_mother-2	Shexian	62_mother	m̩ ³⁵	shex1234	nan	1216.0	MOTHER	736	
2350	Shexian-62_mother-3	Shexian	62_mother	a ³¹ + i ⁴⁴	shex1234	nan	1216.0	MOTHER	1147	
2351	Shexian-6_rain-1	Shexian	6_rain	l ɔ ²² + y ³⁵	shex1234	nan	1253.0	RAIN (RAINING)	1162	
2352	Shexian-73_husband-1	Shexian	73_husband	l ɔ ³⁵ + k w ʌ̃	shex1234	nan	1200.0	HUSBAND	89	
2353	Shexian-73_husband-2	Shexian	73_husband	k w ɛ ³¹ + kʰ ɛ ʔ	shex1234	nan	1200.0	HUSBAND	349	
2354	Shexian-73_husband-3	Shexian	73_husband	l ɛ ⁴⁴ + j ʌ̃ ⁴⁴	shex1234	nan	1200.0	HUSBAND	1006	
2355	Shexian-73_husband-4	Shexian	73_husband	k a ³¹ + l i ³⁵	shex1234	nan	1200.0	HUSBAND	314	
2356	Shexian-74_wife-1	Shexian	74_wife	l ɔ ³⁵ + pʰ o ⁴⁴	shex1234	nan	1199.0	WIFE	594	
2357	Shexian-74_wife-2	Shexian	74_wife	l ɔ ³⁵ + y ²²	shex1234	nan	1199.0	WIFE	1187	
2358	Shexian-74_wife-3	Shexian	74_wife	tʰ a ⁴⁴ + k a ³¹	shex1234	nan	1199.0	WIFE	645	
2359	Shexian-74_wife-4	Shexian	74_wife	n y ³⁵ + j ʌ̃ ⁴⁴	shex1234	nan	1199.0	WIFE	485	
2360	Shexian-74_wife-5	Shexian	74_wife	k a ³¹ + l i ³⁵	shex1234	nan	1199.0	WIFE	314	
2361	Shexian-75_son-1	Shexian	75_son	ɛ ⁴⁴ + ts ɿ ³⁵	shex1234	nan	1620.0	SON	1127	
2362	Shexian-76_daughter-1	Shexian	76_daughter	n y ³⁵	shex1234	nan	1357.0	DAUGHTER	202	
2363	Shexian-77_breakfast-1	Shexian	77_breakfast	ts ɔ ³⁵ + f ɛ	shex1234	nan	1322.0	BREAKFAST	481	
2364	Shexian-77_breakfast-2	Shexian	77_breakfast	tɕʰ i ²¹ + ts u ʔ ²¹	shex1234	nan	1322.0	BREAKFAST	250	
2365	Shexian-78_lunch-1	Shexian	78_lunch	ts ʌ̃ ³¹ + f ɛ ²²	shex1234	nan	768.0	LUNCH	329	
2366	Shexian-79_supper-1	Shexian	79_supper	j a ²² + f ɛ ²²	shex1234	nan	1833.0	DINNER (SUPPER)	67	
2367	Shexian-7_snow-1	Shexian	7_snow	l ɔ ²² + ɕ ɥ e ʔ ²¹	shex1234	nan	1255.0	SNOWING	1163	
2368	Shexian-80_noodles-1	Shexian	80_noodles	m e ²²	shex1234	nan	973.0	NOODLE	229	
2369	Shexian-85_soyasauce-1	Shexian	85_soyasauce	ts j a ³²⁴ + j u ⁴⁴	shex1234	nan	1968.0	SOYA SAUCE	279	
2370	Shexian-86_salt-1	Shexian	86_salt	x ɛ ⁴⁴ + j e ⁴⁴	shex1234	nan	1274.0	SALT	936	
2371	Shexian-86_salt-2	Shexian	86_salt	x ɛ ³⁵ + s a ³¹	shex1234	nan	1274.0	SALT	359	
2372	Shexian-87_chopsticks-1	Shexian	87_chopsticks	kʰ w a ³²⁴	shex1234	nan	1987.0	CHOPSTICKS	477	
2373	Shexian-88_spoon-1	Shexian	88_spoon	pʰ j ɔ ⁴⁴	shex1234	nan	1378.0	SPOON	41	
2374	Shexian-89_man-1	Shexian	89_man	k w ɛ ³¹ + kʰ ɛ ʔ ²¹	shex1234	nan	1554.0	MAN	349	
2375	Shexian-89_man-2	Shexian	89_man	k w ɛ ³¹ + ɛ	shex1234	nan	1554.0	MAN	504	
2376	Shexian-89_man-3	Shexian	89_man	k w ɛ ³¹ + kʰ ɛ ʔ ²¹ + k a	shex1234	nan	1554.0	MAN	349	
2377	Shexian-89_man-4	Shexian	89_man	l ɛ ⁴⁴ + j ʌ̃ ⁴⁴ + k a	shex1234	nan	1554.0	MAN	1006	
2378	Shexian-8_hail-1	Shexian	8_hail	p j ʌ̃ ³¹ + pʰ ɔ ²²	shex1234	nan	609.0	HAIL	31	
2379	Shexian-90_woman-1	Shexian	90_woman	tʰ a ⁴⁴ + kʰ ɛ ʔ ²¹	shex1234	nan	962.0	WOMAN	642	
2380	Shexian-90_woman-2	Shexian	90_woman	n y ³⁵ + j ʌ̃ ⁴⁴ + k a	shex1234	nan	962.0	WOMAN	485	
2381	Shexian-91_boy-1	Shexian	91_boy	s j ɔ ³⁵ + k a	shex1234	nan	1366.0	BOY	562	
2382	Shexian-91_boy-2	Shexian	91_boy	s j ɔ	shex1234	nan	1366.0	BOY	172	
2383	Shexian-91_boy-3	Shexian	91_boy	s j ɔ ³⁵ + k w e ³⁵ + t i ³²⁴	shex1234	nan	1366.0	BOY	90	
2384	Shexian-92_girl-1	Shexian	92_girl	n y ³⁵ + k a	shex1234	nan	1646.0	GIRL	485	
2385	Shexian-92_girl-2	Shexian	92_girl	n i ⁴⁴ + k a	shex1234	nan	1646.0	GIRL	310	
2386	Shexian-92_girl-3	Shexian	92_girl	n y ³⁵ + m ɛ	shex1234	nan	1646.0	GIRL	624	
2387	Shexian-92_girl-4	Shexian	92_girl	n y ³⁵	shex1234	nan	1646.0	GIRL	202	
2388	Shexian-93_oldman-1	Shexian	93_oldman	l ɔ ³⁵ + tʰ j u ⁴⁴ + ts ɿ	shex1234	nan	406.0	OLD MAN	594	
2389	Shexian-93_oldman-2	Shexian	93_oldman	l ɔ ³⁵ + j ʌ̃ ⁴⁴ + k a ³¹	shex1234	nan	406.0	OLD MAN	791	
2390	Shexian-94_doctor-1	Shexian	94_doctor	s e ³¹ + s ɛ	shex1234	nan	597.0	PHYSICIAN	200	
2391	Shexian-94_doctor-2	Shexian	94_doctor	l a ⁴⁴ + ts ʌ̃ ³¹	shex1234	nan	597.0	PHYSICIAN	998	
2392	Shexian-96_beggar-1	Shexian	96_beggar	tʰ ɔ ³⁵ + f ɛ ²² + ɛ	shex1234	nan	1934.0	BEGGAR	673	
2393	Shexian-97_nurse-1	Shexian	97_nurse	n a ³⁵ + m̩ ³⁵	shex1234	nan	1104.0	NURSE	398	
2394	Shexian-97_nurse-2	Shexian	97_nurse	p ɔ ³¹ + j ʌ̃ ⁴⁴ + k a ³¹ + ɛ	shex1234	nan	1104.0	NURSE	1055	
2395	Shexian-98_becomesick-1	Shexian	98_becomesick	x ɛ ²² + pʰ j ʌ̃	shex1234	nan	1847.0	SICK	622	
2396	Shexian-98_becomesick-2	Shexian	98_becomesick	p u ²¹ + x ɔ ³⁵ + k o	shex1234	nan	1847.0	SICK	579	
2397	Shexian-99_catchacold-1	Shexian	99_catchacold	ɕ j a ³¹ + f ʌ̃ ³¹	shex1234	nan	2184.0	CATCH A COLD	240	
2398	Shexian-9_freeze-1	Shexian	9_freeze	t ʌ̃ ³²⁴ + p j ʌ̃ ³¹	shex1234	nan	1431.0	FREEZE	776	
2399	Taiyuan-102_humpback-1	Taiyuan	102_humpback	p e j ¹¹ + k w ɤ ¹¹ + k w ɤ ¹¹	taiy1243	nan	99.0	HUNCHBACK	415	
2400	Taiyuan-103_die-1	Taiyuan	103_die	s ɿ ⁵³ + l j e ¹¹	taiy1243	nan	1494.0	DIE	217	
2401	Taiyuan-103_die-2	Taiyuan	103_die	m ə ʔ ² + l a ¹¹ + l j e ¹¹	taiy1243	nan	1494.0	DIE	557	
2402	Taiyuan-103_die-3	Taiyuan	103_die	ts ə w ⁵³ + l j e ¹¹	taiy1243	nan	1494.0	DIE	1013	
2403	Taiyuan-103_die-4	Taiyuan	103_die	m ə ʔ ² + l w a ʔ ² + ts u ⁵³	taiy1243	nan	1494.0	DIE	1068	
