	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
4806	Taiyuan-Liu-2007-201-159-1	Taiyuan	Liu-2007-201-159	ɕ i ŋ ²¹	taiy1243	1231	NEW	355	
4808	Taiyuan-Liu-2007-201-160-1	Taiyuan	Liu-2007-201-160	ɕ i ŋ ²¹ + ɕ i ŋ ²¹	taiy1243	1430	STAR	356	
4809	Taiyuan-Liu-2007-201-160-1	Taiyuan	Liu-2007-201-160	ɕ i ŋ ²¹ + ɕ i ŋ ²¹	taiy1243	1430	STAR	318	
4811	Taiyuan-Liu-2007-201-162-1	Taiyuan	Liu-2007-201-162	ɕ ɥ ə ʔ ²	taiy1243	946	BLOOD	359	
4814	Taiyuan-Liu-2007-201-164-1	Taiyuan	Liu-2007-201-164	j a ²¹ + tsʰ ɿ ⁵³	taiy1243	1380	TOOTH	363	
4815	Taiyuan-Liu-2007-201-164-1	Taiyuan	Liu-2007-201-164	j a ²¹ + tsʰ ɿ ⁵³	taiy1243	1380	TOOTH	364	
4816	Taiyuan-Liu-2007-201-165-1	Taiyuan	Liu-2007-201-165	j e ²¹	taiy1243	778	SMOKE (EXHAUST)	366	
4819	Taiyuan-Liu-2007-201-167-1	Taiyuan	Liu-2007-201-167	j e ⁵³	taiy1243	1248	EYE	369	
4820	Taiyuan-Liu-2007-201-167-2	Taiyuan	Liu-2007-201-167	j e ⁵³ + tɕ i ŋ ⁰	taiy1243	1248	EYE	369	
4821	Taiyuan-Liu-2007-201-167-2	Taiyuan	Liu-2007-201-167	j e ⁵³ + tɕ i ŋ ⁰	taiy1243	1248	EYE	370	
4822	Taiyuan-Liu-2007-201-168-1	Taiyuan	Liu-2007-201-168	j au ⁵³	taiy1243	1403	BITE	377	
4823	Taiyuan-Liu-2007-201-169-1	Taiyuan	Liu-2007-201-169	j e ⁴⁵	taiy1243	628	LEAF	380	
4824	Taiyuan-Liu-2007-201-169-2	Taiyuan	Liu-2007-201-169	j e ⁴⁵ + ts ə ʔ ⁰	taiy1243	628	LEAF	380	
4825	Taiyuan-Liu-2007-201-169-2	Taiyuan	Liu-2007-201-169	j e ⁴⁵ + ts ə ʔ ⁰	taiy1243	628	LEAF	19	
4827	Taiyuan-Liu-2007-201-170-1	Taiyuan	Liu-2007-201-170	j ə ʔ ²	taiy1243	1493	ONE	381	
4830	Taiyuan-Liu-2007-201-172-1	Taiyuan	Liu-2007-201-172	j əu ²¹ + y ŋ ⁵³	taiy1243	1439	SWIM	387	
4831	Taiyuan-Liu-2007-201-172-1	Taiyuan	Liu-2007-201-172	j əu ²¹ + y ŋ ⁵³	taiy1243	1439	SWIM	388	
4835	Taiyuan-Liu-2007-201-174-1	Taiyuan	Liu-2007-201-174	y ²¹	taiy1243	227	FISH	402	
4836	Taiyuan-Liu-2007-201-175-1	Taiyuan	Liu-2007-201-175	y ⁵³ + m au ²¹	taiy1243	1201	FEATHER	403	
4837	Taiyuan-Liu-2007-201-175-1	Taiyuan	Liu-2007-201-175	y ⁵³ + m au ²¹	taiy1243	1201	FEATHER	263	
4839	Taiyuan-Liu-2007-201-177-1	Taiyuan	Liu-2007-201-177	ɥ e ²¹	taiy1243	1395	ROUND	406	
4841	Taiyuan-Liu-2007-201-179-1	Taiyuan	Liu-2007-201-179	ɥ ə ʔ ² + l j ɒ̃ ⁴⁵	taiy1243	1313	MOON	410	
4842	Taiyuan-Liu-2007-201-179-1	Taiyuan	Liu-2007-201-179	ɥ ə ʔ ² + l j ɒ̃ ⁴⁵	taiy1243	1313	MOON	411	
4843	Taiyuan-Liu-2007-201-179-2	Taiyuan	Liu-2007-201-179	ɥ ə ʔ + m i ⁰	taiy1243	1313	MOON	410	
4844	Taiyuan-Liu-2007-201-179-2	Taiyuan	Liu-2007-201-179	ɥ ə ʔ + m i ⁰	taiy1243	1313	MOON	412	
4846	Taiyuan-Liu-2007-201-180-1	Taiyuan	Liu-2007-201-180	y ŋ ²¹	taiy1243	1489	CLOUD	414	
4852	Taiyuan-Liu-2007-201-185-1	Taiyuan	Liu-2007-201-185	ts æ̃ ⁴⁵	taiy1243	1442	STAND	457	
4859	Taiyuan-Liu-2007-201-187-1	Taiyuan	Liu-2007-201-187	ts ai ⁵³	taiy1243	1214	THIS	479	
4862	Taiyuan-Liu-2007-201-189-1	Taiyuan	Liu-2007-201-189	ts ɿ ²¹ + t au ⁴⁵	taiy1243	1410	KNOW (SOMETHING)	494	
4863	Taiyuan-Liu-2007-201-189-1	Taiyuan	Liu-2007-201-189	ts ɿ ²¹ + t au ⁴⁵	taiy1243	1410	KNOW (SOMETHING)	495	
4865	Taiyuan-Liu-2007-201-190-1	Taiyuan	Liu-2007-201-190	ts ɿ ⁵³ + f ɒ̃ ⁰	taiy1243	323	FAT (ORGANIC SUBSTANCE)	504	
4866	Taiyuan-Liu-2007-201-190-1	Taiyuan	Liu-2007-201-190	ts ɿ ⁵³ + f ɒ̃ ⁰	taiy1243	323	FAT (ORGANIC SUBSTANCE)	505	
4867	Taiyuan-Liu-2007-201-190-2	Taiyuan	Liu-2007-201-190	j əu ²¹	taiy1243	323	FAT (ORGANIC SUBSTANCE)	506	
4870	Taiyuan-Liu-2007-201-193-1	Taiyuan	Liu-2007-201-193	ts u ŋ ⁵³ + ts ə ʔ ⁰	taiy1243	714	SEED	515	
4871	Taiyuan-Liu-2007-201-193-1	Taiyuan	Liu-2007-201-193	ts u ŋ ⁵³ + ts ə ʔ ⁰	taiy1243	714	SEED	19	
4874	Taiyuan-Liu-2007-201-196-1	Taiyuan	Liu-2007-201-196	ts w a ⁵³	taiy1243	72	CLAW	526	
4876	Taiyuan-Liu-2007-201-198-1	Taiyuan	Liu-2007-201-198	ts əu ⁵³	taiy1243	1443	WALK	531	
4877	Taiyuan-Liu-2007-201-199-1	Taiyuan	Liu-2007-201-199	ts w ei ⁵³	taiy1243	674	MOUTH	147	
4883	Taiyuan-Liu-2007-201-201-1	Taiyuan	Liu-2007-201-201	ts w ɤ ⁴⁵	taiy1243	1416	SIT	536	
4886	Taiyuan-Liu-2007-201-22-1	Taiyuan	Liu-2007-201-22	t a ⁴⁵	taiy1243	1202	BIG	34	
4894	Taiyuan-Liu-2007-201-26-1	Taiyuan	Liu-2007-201-26	t u ⁴⁵ + ts ə ʔ ⁰	taiy1243	1251	BELLY	278	
4895	Taiyuan-Liu-2007-201-26-1	Taiyuan	Liu-2007-201-26	t u ⁴⁵ + ts ə ʔ ⁰	taiy1243	1251	BELLY	19	
4898	Taiyuan-Liu-2007-201-29-1	Taiyuan	Liu-2007-201-29	t w o ²¹	taiy1243	1198	MANY	595	
4899	Taiyuan-Liu-2007-201-3-1	Taiyuan	Liu-2007-201-3	p j ə ʔ ⁵⁴	taiy1243	1221	NOSE	77	
4900	Taiyuan-Liu-2007-201-3-2	Taiyuan	Liu-2007-201-3	p j ə ʔ ⁵⁴ + ts ə ʔ ⁰	taiy1243	1221	NOSE	77	
4901	Taiyuan-Liu-2007-201-3-2	Taiyuan	Liu-2007-201-3	p j ə ʔ ⁵⁴ + ts ə ʔ ⁰	taiy1243	1221	NOSE	19	
4902	Taiyuan-Liu-2007-201-30-1	Taiyuan	Liu-2007-201-30	ə ⁵³	taiy1243	1247	EAR	596	
4903	Taiyuan-Liu-2007-201-30-2	Taiyuan	Liu-2007-201-30	ə ⁵³ + t w ɤ ⁰	taiy1243	1247	EAR	596	
4904	Taiyuan-Liu-2007-201-30-2	Taiyuan	Liu-2007-201-30	ə ⁵³ + t w ɤ ⁰	taiy1243	1247	EAR	597	
4905	Taiyuan-Liu-2007-201-31-1	Taiyuan	Liu-2007-201-31	ə ⁴⁵	taiy1243	1498	TWO	598	
4906	Taiyuan-Liu-2007-201-31-2	Taiyuan	Liu-2007-201-31	l j a ⁵³	taiy1243	1498	TWO	599	
4907	Taiyuan-Liu-2007-201-32-1	Taiyuan	Liu-2007-201-32	f ei ²¹	taiy1243	1441	FLY (MOVE THROUGH AIR)	600	
4919	Taiyuan-Liu-2007-201-37-1	Taiyuan	Liu-2007-201-37	k æ̃ ²¹	taiy1243	1398	DRY	565	
4920	Taiyuan-Liu-2007-201-38-1	Taiyuan	Liu-2007-201-38	k æ̃ ²¹	taiy1243	1224	LIVER	619	
4921	Taiyuan-Liu-2007-201-39-1	Taiyuan	Liu-2007-201-39	k ei ⁵³	taiy1243	1447	GIVE	620	
4923	Taiyuan-Liu-2007-201-40-1	Taiyuan	Liu-2007-201-40	k ə ŋ ²¹	taiy1243	670	ROOT	93	
4924	Taiyuan-Liu-2007-201-41-1	Taiyuan	Liu-2007-201-41	k əu ⁵³	taiy1243	2009	DOG	630	
4925	Taiyuan-Liu-2007-201-42-1	Taiyuan	Liu-2007-201-42	k w ə ʔ ² + t əu ⁰	taiy1243	1394	BONE	94	
4926	Taiyuan-Liu-2007-201-42-1	Taiyuan	Liu-2007-201-42	k w ə ʔ ² + t əu ⁰	taiy1243	1394	BONE	319	
4939	Taiyuan-Liu-2007-201-46-1	Taiyuan	Liu-2007-201-46	x au ⁵³	taiy1243	1035	GOOD	642	
4940	Taiyuan-Liu-2007-201-47-1	Taiyuan	Liu-2007-201-47	x ə ʔ ²	taiy1243	1401	DRINK	646	
4943	Taiyuan-Liu-2007-201-5-1	Taiyuan	Liu-2007-201-5	p a ʔ ⁵⁴ + ts ə ʔ ⁰	taiy1243	1333	NECK	88	
4944	Taiyuan-Liu-2007-201-5-1	Taiyuan	Liu-2007-201-5	p a ʔ ⁵⁴ + ts ə ʔ ⁰	taiy1243	1333	NECK	19	
4946	Taiyuan-Liu-2007-201-51-1	Taiyuan	Liu-2007-201-51	x ə ʔ ²	taiy1243	163	BLACK	296	
4947	Taiyuan-Liu-2007-201-52-1	Taiyuan	Liu-2007-201-52	x u ŋ ²¹	taiy1243	156	RED	654	
4954	Taiyuan-Liu-2007-201-58-1	Taiyuan	Liu-2007-201-58	x w ɒ̃ ²¹	taiy1243	1424	YELLOW	302	
4955	Taiyuan-Liu-2007-201-59-1	Taiyuan	Liu-2007-201-59	x w ei ²¹	taiy1243	646	ASH	542	
4959	Taiyuan-Liu-2007-201-61-1	Taiyuan	Liu-2007-201-61	x w ɤ ⁵³	taiy1243	221	FIRE	672	
4960	Taiyuan-Liu-2007-201-62-1	Taiyuan	Liu-2007-201-62	tɕ i ²¹ + t æ̃ ⁴⁵	taiy1243	744	EGG	673	
4961	Taiyuan-Liu-2007-201-62-1	Taiyuan	Liu-2007-201-62	tɕ i ²¹ + t æ̃ ⁴⁵	taiy1243	744	EGG	674	
4963	Taiyuan-Liu-2007-201-64-1	Taiyuan	Liu-2007-201-64	tɕ ɥ ə ʔ ²	taiy1243	1393	HORN (ANATOMY)	568	
4964	Taiyuan-Liu-2007-201-65-1	Taiyuan	Liu-2007-201-65	tɕ j au ⁵³	taiy1243	1301	FOOT	277	
4969	Taiyuan-Liu-2007-201-69-1	Taiyuan	Liu-2007-201-69	kʰ æ̃ ⁴⁵ + tɕ j e ⁴⁵	taiy1243	1409	SEE	689	
4970	Taiyuan-Liu-2007-201-69-1	Taiyuan	Liu-2007-201-69	kʰ æ̃ ⁴⁵ + tɕ j e ⁴⁵	taiy1243	1409	SEE	253	
4971	Taiyuan-Liu-2007-201-7-1	Taiyuan	Liu-2007-201-7	p ə ʔ ²	taiy1243	1240	NOT	98	
4976	Taiyuan-Liu-2007-201-73-1	Taiyuan	Liu-2007-201-73	l ai ²¹	taiy1243	1446	COME	703	
4978	Taiyuan-Liu-2007-201-75-1	Taiyuan	Liu-2007-201-75	l ə ŋ ⁵³	taiy1243	1287	COLD	391	
4981	Taiyuan-Liu-2007-201-78-1	Taiyuan	Liu-2007-201-78	l y ⁴⁵	taiy1243	1425	GREEN	709	
4982	Taiyuan-Liu-2007-201-79-1	Taiyuan	Liu-2007-201-79	m æ̃ ⁵³	taiy1243	1429	FULL	710	
4985	Taiyuan-Liu-2007-201-80-1	Taiyuan	Liu-2007-201-80	m i ŋ ²¹ + ts ɿ ⁴⁵	taiy1243	1405	NAME	712	
4986	Taiyuan-Liu-2007-201-80-1	Taiyuan	Liu-2007-201-80	m i ŋ ²¹ + ts ɿ ⁴⁵	taiy1243	1405	NAME	469	
4992	Taiyuan-Liu-2007-201-84-1	Taiyuan	Liu-2007-201-84	v ai ⁵³	taiy1243	78	THAT	730	
4994	Taiyuan-Liu-2007-201-86-1	Taiyuan	Liu-2007-201-86	n æ̃ ²¹ + z ə ŋ ²¹	taiy1243	1554	MAN	471	
4995	Taiyuan-Liu-2007-201-86-1	Taiyuan	Liu-2007-201-86	n æ̃ ²¹ + z ə ŋ ²¹	taiy1243	1554	MAN	38	
4996	Taiyuan-Liu-2007-201-87-1	Taiyuan	Liu-2007-201-87	n i ⁵³	taiy1243	1215	THOU	739	
4998	Taiyuan-Liu-2007-201-89-1	Taiyuan	Liu-2007-201-89	n j au ⁵³	taiy1243	937	BIRD	745	
5000	Taiyuan-Liu-2007-201-90-1	Taiyuan	Liu-2007-201-90	n y ⁵³ + z ə ŋ ²¹	taiy1243	962	WOMAN	39	
5001	Taiyuan-Liu-2007-201-90-1	Taiyuan	Liu-2007-201-90	n y ⁵³ + z ə ŋ ²¹	taiy1243	962	WOMAN	38	
5005	Taiyuan-Liu-2007-201-93-1	Taiyuan	Liu-2007-201-93	pʰ i ²¹ + f u ²¹	taiy1243	763	SKIN	16	
5006	Taiyuan-Liu-2007-201-93-1	Taiyuan	Liu-2007-201-93	pʰ i ²¹ + f u ²¹	taiy1243	763	SKIN	17	
5011	Taiyuan-Liu-2007-201-97-1	Taiyuan	Liu-2007-201-97	tɕʰ ɥ e ²¹ + p u ⁴⁵	taiy1243	98	ALL	54	
5012	Taiyuan-Liu-2007-201-97-1	Taiyuan	Liu-2007-201-97	tɕʰ ɥ e ²¹ + p u ⁴⁵	taiy1243	98	ALL	55	
5014	Taiyuan-Liu-2007-201-99-1	Taiyuan	Liu-2007-201-99	z ə ŋ ²¹	taiy1243	683	PERSON	38	
5015	Wenzhou-Liu-2007-201-1-1	Wenzhou	Liu-2007-201-1	b a ²¹	ouji1238	1335	WHITE	71	
5016	Wenzhou-Liu-2007-201-10-1	Wenzhou	Liu-2007-201-10	dʑ i ³⁴¹	ouji1238	1203	LONG	112	
5021	Wenzhou-Liu-2007-201-103-1	Wenzhou	Liu-2007-201-103	n a ²⁴	ouji1238	1402	BREAST	128	
5027	Wenzhou-Liu-2007-201-106-1	Wenzhou	Liu-2007-201-106	s a ⁴¹	ouji1238	1417	KILL	135	
5028	Wenzhou-Liu-2007-201-107-1	Wenzhou	Liu-2007-201-107	s o ⁴⁴	ouji1238	671	SAND	138	
5029	Wenzhou-Liu-2007-201-108-1	Wenzhou	Liu-2007-201-108	s a ⁴⁴	ouji1238	639	MOUNTAIN	139	
5030	Wenzhou-Liu-2007-201-109-1	Wenzhou	Liu-2007-201-109	ɕ j ɛ ⁴⁴	ouji1238	2102	BURN	140	
5034	Wenzhou-Liu-2007-201-111-1	Wenzhou	Liu-2007-201-111	kʰ au ²⁴² + j i ²¹	ouji1238	1205	TONGUE	145	
5035	Wenzhou-Liu-2007-201-111-1	Wenzhou	Liu-2007-201-111	kʰ au ²⁴² + j i ²¹	ouji1238	1205	TONGUE	143	
5038	Wenzhou-Liu-2007-201-114-1	Wenzhou	Liu-2007-201-114	s ai ⁴¹	ouji1238	1392	LOUSE	155	
5040	Wenzhou-Liu-2007-201-116-1	Wenzhou	Liu-2007-201-116	a ⁴¹ + ɲ i ³⁴¹	ouji1238	1236	WHAT	171	
5041	Wenzhou-Liu-2007-201-116-1	Wenzhou	Liu-2007-201-116	a ⁴¹ + ɲ i ³⁴¹	ouji1238	1236	WHAT	172	
5042	Wenzhou-Liu-2007-201-117-1	Wenzhou	Liu-2007-201-117	z ei ²¹ + d ɤu ³⁴¹ + ts ɿ ²⁴² + ŋ̍ ⁰	ouji1238	857	STONE	180	
5043	Wenzhou-Liu-2007-201-117-1	Wenzhou	Liu-2007-201-117	z ei ²¹ + d ɤu ³⁴¹ + ts ɿ ²⁴² + ŋ̍ ⁰	ouji1238	857	STONE	319	
5044	Wenzhou-Liu-2007-201-117-1	Wenzhou	Liu-2007-201-117	z ei ²¹ + d ɤu ³⁴¹ + ts ɿ ²⁴² + ŋ̍ ⁰	ouji1238	857	STONE	19	
5045	Wenzhou-Liu-2007-201-117-1	Wenzhou	Liu-2007-201-117	z ei ²¹ + d ɤu ³⁴¹ + ts ɿ ²⁴² + ŋ̍ ⁰	ouji1238	857	STONE	828	
5046	Wenzhou-Liu-2007-201-118-1	Wenzhou	Liu-2007-201-118	ɕ j eu ²⁴	ouji1238	1277	HAND	182	
5047	Wenzhou-Liu-2007-201-119-1	Wenzhou	Liu-2007-201-119	z ɿ ²²	ouji1238	906	TREE	134	
5049	Wenzhou-Liu-2007-201-120-1	Wenzhou	Liu-2007-201-120	z ɿ ²² + b ei ³⁴¹	ouji1238	1204	BARK	134	
5050	Wenzhou-Liu-2007-201-120-1	Wenzhou	Liu-2007-201-120	z ɿ ²² + b ei ³⁴¹	ouji1238	1204	BARK	16	
5053	Wenzhou-Liu-2007-201-122-1	Wenzhou	Liu-2007-201-122	a ⁴¹ + ɲ i ³⁴¹ + n a ŋ ³⁴¹	ouji1238	1235	WHO	171	
5054	Wenzhou-Liu-2007-201-122-1	Wenzhou	Liu-2007-201-122	a ⁴¹ + ɲ i ³⁴¹ + n a ŋ ³⁴¹	ouji1238	1235	WHO	172	
5055	Wenzhou-Liu-2007-201-122-1	Wenzhou	Liu-2007-201-122	a ⁴¹ + ɲ i ³⁴¹ + n a ŋ ³⁴¹	ouji1238	1235	WHO	38	
5056	Wenzhou-Liu-2007-201-123-1	Wenzhou	Liu-2007-201-123	s ɿ ²⁴	ouji1238	948	WATER	194	
5059	Wenzhou-Liu-2007-201-125-1	Wenzhou	Liu-2007-201-125	kʰ y ⁵¹	ouji1238	1585	SLEEP	197	
5062	Wenzhou-Liu-2007-201-127-1	Wenzhou	Liu-2007-201-127	k w ɔ ²⁴²	ouji1238	1458	SAY	210	
5064	Wenzhou-Liu-2007-201-129-1	Wenzhou	Liu-2007-201-129	s ɿ ²⁴²	ouji1238	1494	DIE	222	
5071	Wenzhou-Liu-2007-201-133-1	Wenzhou	Liu-2007-201-133	tʰ a ⁵¹ + j i ³⁴¹	ouji1238	1343	SUN	239	
5072	Wenzhou-Liu-2007-201-133-1	Wenzhou	Liu-2007-201-133	tʰ a ⁵¹ + j i ³⁴¹	ouji1238	1343	SUN	240	
5073	Wenzhou-Liu-2007-201-134-1	Wenzhou	Liu-2007-201-134	f a ⁴⁴	ouji1238	1411	LIE (REST)	10	
5077	Wenzhou-Liu-2007-201-137-1	Wenzhou	Liu-2007-201-137	tʰ e ŋ + dʑ j a ²¹	ouji1238	1408	HEAR	252	
5078	Wenzhou-Liu-2007-201-137-1	Wenzhou	Liu-2007-201-137	tʰ e ŋ + dʑ j a ²¹	ouji1238	1408	HEAR	791	
5079	Wenzhou-Liu-2007-201-138-1	Wenzhou	Liu-2007-201-138	d ɤu ³⁴¹	ouji1238	1256	HEAD	79	
5082	Wenzhou-Liu-2007-201-14-1	Wenzhou	Liu-2007-201-14	tsʰ ɿ ⁴¹	ouji1238	1336	EAT	547	
5083	Wenzhou-Liu-2007-201-140-1	Wenzhou	Liu-2007-201-140	tʰ øy ²⁴² + d ei ²²	ouji1238	1228	EARTH (SOIL)	264	
5084	Wenzhou-Liu-2007-201-140-1	Wenzhou	Liu-2007-201-140	tʰ øy ²⁴² + d ei ²²	ouji1238	1228	EARTH (SOIL)	265	
5091	Wenzhou-Liu-2007-201-146-1	Wenzhou	Liu-2007-201-146	ɦ ³⁴¹ + ɕ y ⁴⁴	ouji1238	1233	NIGHT	302	
5092	Wenzhou-Liu-2007-201-146-1	Wenzhou	Liu-2007-201-146	ɦ ³⁴¹ + ɕ y ⁴⁴	ouji1238	1233	NIGHT	303	
5093	Wenzhou-Liu-2007-201-147-1	Wenzhou	Liu-2007-201-147	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	ouji1238	1220	TAIL	308	
5094	Wenzhou-Liu-2007-201-147-1	Wenzhou	Liu-2007-201-147	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	ouji1238	1220	TAIL	309	
5095	Wenzhou-Liu-2007-201-147-1	Wenzhou	Liu-2007-201-147	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	ouji1238	1220	TAIL	829	
5097	Wenzhou-Liu-2007-201-149-1	Wenzhou	Liu-2007-201-149	ŋ̍ ²⁴	ouji1238	1209	I	313	
5100	Wenzhou-Liu-2007-201-150-1	Wenzhou	Liu-2007-201-150	ŋ̍ ²⁴ + l j ɛ ³⁴¹	ouji1238	1212	WE	313	
5101	Wenzhou-Liu-2007-201-150-1	Wenzhou	Liu-2007-201-150	ŋ̍ ²⁴ + l j ɛ ³⁴¹	ouji1238	1212	WE	233	
5104	Wenzhou-Liu-2007-201-153-1	Wenzhou	Liu-2007-201-153	tɕ j a ³¹ + kʰ ø ⁴¹ + d ɤu ³⁴¹	ouji1238	1371	KNEE	277	
5105	Wenzhou-Liu-2007-201-153-1	Wenzhou	Liu-2007-201-153	tɕ j a ³¹ + kʰ ø ⁴¹ + d ɤu ³⁴¹	ouji1238	1371	KNEE	342	
5106	Wenzhou-Liu-2007-201-153-1	Wenzhou	Liu-2007-201-153	tɕ j a ³¹ + kʰ ø ⁴¹ + d ɤu ³⁴¹	ouji1238	1371	KNEE	319	
5109	Wenzhou-Liu-2007-201-156-1	Wenzhou	Liu-2007-201-156	s ai ²⁴	ouji1238	1246	SMALL	49	
5111	Wenzhou-Liu-2007-201-158-1	Wenzhou	Liu-2007-201-158	s a ŋ ⁴⁴	ouji1238	1223	HEART	352	
5112	Wenzhou-Liu-2007-201-158-2	Wenzhou	Liu-2007-201-158	s a ŋ ⁴⁴ + z w ɔ ²²	ouji1238	1223	HEART	352	
5113	Wenzhou-Liu-2007-201-158-2	Wenzhou	Liu-2007-201-158	s a ŋ ⁴⁴ + z w ɔ ²²	ouji1238	1223	HEART	353	
5114	Wenzhou-Liu-2007-201-159-1	Wenzhou	Liu-2007-201-159	s a ŋ ⁴⁴	ouji1238	1231	NEW	355	
5116	Wenzhou-Liu-2007-201-160-1	Wenzhou	Liu-2007-201-160	s e ŋ ⁴⁴	ouji1238	1430	STAR	356	
5118	Wenzhou-Liu-2007-201-162-1	Wenzhou	Liu-2007-201-162	ɕ y ⁴¹	ouji1238	946	BLOOD	359	
5120	Wenzhou-Liu-2007-201-164-1	Wenzhou	Liu-2007-201-164	ŋ o ³⁴¹ + tsʰ ɿ ²⁴²	ouji1238	1380	TOOTH	363	
5121	Wenzhou-Liu-2007-201-164-1	Wenzhou	Liu-2007-201-164	ŋ o ³⁴¹ + tsʰ ɿ ²⁴²	ouji1238	1380	TOOTH	364	
5122	Wenzhou-Liu-2007-201-165-1	Wenzhou	Liu-2007-201-165	i ⁴⁴	ouji1238	778	SMOKE (EXHAUST)	366	
5124	Wenzhou-Liu-2007-201-167-1	Wenzhou	Liu-2007-201-167	ŋ a ²⁴ + l e ŋ ³⁴¹ + ts ɿ ⁴⁴	ouji1238	1248	EYE	369	
5125	Wenzhou-Liu-2007-201-167-1	Wenzhou	Liu-2007-201-167	ŋ a ²⁴ + l e ŋ ³⁴¹ + ts ɿ ⁴⁴	ouji1238	1248	EYE	374	
5126	Wenzhou-Liu-2007-201-167-1	Wenzhou	Liu-2007-201-167	ŋ a ²⁴ + l e ŋ ³⁴¹ + ts ɿ ⁴⁴	ouji1238	1248	EYE	373	
5127	Wenzhou-Liu-2007-201-168-1	Wenzhou	Liu-2007-201-168	ŋ w ɔ ²⁴²	ouji1238	1403	BITE	377	
5128	Wenzhou-Liu-2007-201-169-1	Wenzhou	Liu-2007-201-169	j i ²¹	ouji1238	628	LEAF	380	
5130	Wenzhou-Liu-2007-201-170-1	Wenzhou	Liu-2007-201-170	j ai ⁴¹	ouji1238	1493	ONE	381	
5133	Wenzhou-Liu-2007-201-172-1	Wenzhou	Liu-2007-201-172	j j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰	ouji1238	1439	SWIM	393	
5134	Wenzhou-Liu-2007-201-172-1	Wenzhou	Liu-2007-201-172	j j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰	ouji1238	1439	SWIM	394	
5135	Wenzhou-Liu-2007-201-172-1	Wenzhou	Liu-2007-201-172	j j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰	ouji1238	1439	SWIM	805	
5138	Wenzhou-Liu-2007-201-174-1	Wenzhou	Liu-2007-201-174	ŋ øy ³⁴¹	ouji1238	227	FISH	402	
5139	Wenzhou-Liu-2007-201-175-1	Wenzhou	Liu-2007-201-175	v u ²⁴ + m ə ³⁴¹	ouji1238	1201	FEATHER	403	
5140	Wenzhou-Liu-2007-201-175-1	Wenzhou	Liu-2007-201-175	v u ²⁴ + m ə ³⁴¹	ouji1238	1201	FEATHER	263	
5141	Wenzhou-Liu-2007-201-175-2	Wenzhou	Liu-2007-201-175	m ə ³⁴¹	ouji1238	1201	FEATHER	263	
5143	Wenzhou-Liu-2007-201-177-1	Wenzhou	Liu-2007-201-177	j y ³⁴¹	ouji1238	1395	ROUND	406	
5145	Wenzhou-Liu-2007-201-179-1	Wenzhou	Liu-2007-201-179	ɲ y ²¹ + k w ɔ ⁴⁴	ouji1238	1313	MOON	410	
5146	Wenzhou-Liu-2007-201-179-1	Wenzhou	Liu-2007-201-179	ɲ y ²¹ + k w ɔ ⁴⁴	ouji1238	1313	MOON	413	
5148	Wenzhou-Liu-2007-201-180-1	Wenzhou	Liu-2007-201-180	ɥ o ŋ ³⁴¹	ouji1238	1489	CLOUD	414	
5156	Wenzhou-Liu-2007-201-185-1	Wenzhou	Liu-2007-201-185	g e ²⁴	ouji1238	1442	STAND	460	
5159	Wenzhou-Liu-2007-201-187-1	Wenzhou	Liu-2007-201-187	k i ⁴¹ + k ai ⁴¹	ouji1238	1214	THIS	481	
5160	Wenzhou-Liu-2007-201-187-1	Wenzhou	Liu-2007-201-187	k i ⁴¹ + k ai ⁴¹	ouji1238	1214	THIS	56	
5163	Wenzhou-Liu-2007-201-189-1	Wenzhou	Liu-2007-201-189	ɕ j a ²⁴² + t e ⁰	ouji1238	1410	KNOW (SOMETHING)	497	
5164	Wenzhou-Liu-2007-201-189-1	Wenzhou	Liu-2007-201-189	ɕ j a ²⁴² + t e ⁰	ouji1238	1410	KNOW (SOMETHING)	256	
5166	Wenzhou-Liu-2007-201-190-1	Wenzhou	Liu-2007-201-190	ts ɿ ⁴⁴ + h w ɔ ⁴⁴	ouji1238	323	FAT (ORGANIC SUBSTANCE)	504	
5167	Wenzhou-Liu-2007-201-190-1	Wenzhou	Liu-2007-201-190	ts ɿ ⁴⁴ + h w ɔ ⁴⁴	ouji1238	323	FAT (ORGANIC SUBSTANCE)	505	
5171	Wenzhou-Liu-2007-201-193-1	Wenzhou	Liu-2007-201-193	tɕ ɥ ɔ ²⁴	ouji1238	714	SEED	515	
5174	Wenzhou-Liu-2007-201-196-1	Wenzhou	Liu-2007-201-196	tɕ j a ⁴¹ + ts w ɔ ²⁴²	ouji1238	72	CLAW	527	
5175	Wenzhou-Liu-2007-201-196-1	Wenzhou	Liu-2007-201-196	tɕ j a ⁴¹ + ts w ɔ ²⁴²	ouji1238	72	CLAW	526	
5177	Wenzhou-Liu-2007-201-198-1	Wenzhou	Liu-2007-201-198	ts au ²⁴	ouji1238	1443	WALK	531	
